word,zipf,pos,age_band
remet,1.45,NN,10-12
remilitarization,1.45,NN,all
reminiscer,1.45,NN,all
reminisces,1.45,NNS,7-9
remises,1.45,NNS,7-9
remitting,1.45,VBG,all
remixed,1.45,VBN,all
remixing,1.45,NN,all
remolded,1.45,VBD,all
remonstration,1.45,NN,10-12
remoras,1.45,NNS,10-12
remorselessness,1.45,NN,10-12
remortgaged,1.45,VBD,all
remortgaging,1.45,VBG,all
remould,1.45,VB,all
removalist,1.45,NN,10-12
remunerate,1.45,VB,all
remunerated,1.45,VBN,all
remunerating,1.45,VBG,10-12
renal,1.45,JJ,all
renan,1.45,NN,all
renascent,1.45,JJ,all
renate,1.45,NN,all
renegado,1.45,JJ,all
renes,1.45,NNS,all
renfred,1.45,VBN,all
renfrewshire,1.45,NN,10-12
reni,1.45,JJ,10-12
renminbi,1.45,NN,all
rennet,1.45,NN,all
rennie,1.45,NN,all
renovates,1.45,VBZ,all
renovator,1.45,NN,10-12
rensselaer,1.45,NN,10-12
rentable,1.45,JJ,all
rentier,1.45,NN,all
renunciations,1.45,NNS,all
reoccur,1.45,VB,all
reoccurred,1.45,VBN,all
reoffend,1.45,VB,all
reorientate,1.45,VB,all
reorientated,1.45,VBD,all
repackaged,1.45,VBN,all
reparable,1.45,JJ,all
reparative,1.45,JJ,all
repark,1.45,VB,7-9
repatriating,1.45,VBG,all
repatriations,1.45,NNS,all
repaves,1.45,VBZ,all
repeatable,1.45,JJ,10-12
repellingly,1.45,RB,all
repen,1.45,NN,all
repercussion,1.45,NN,all
reperused,1.45,VBD,all
repetitiously,1.45,RB,all
repinning,1.45,VBG,10-12
replan,1.45,VB,all
replaster,1.45,VB,10-12
replate,1.45,VB,all
replenishable,1.45,JJ,all
replenishments,1.45,NNS,all
repleted,1.45,VBN,all
replicant,1.45,NN,10-12
replug,1.45,VB,all
repoint,1.45,VB,7-9
repondez,1.45,NN,10-12
repopulated,1.45,VBN,all
repopulates,1.45,VBZ,10-12
repopulating,1.45,VBG,all
reportage,1.45,NN,all
reportingly,1.45,RB,all
repossessing,1.45,VBG,all
reposts,1.45,NNS,all
repotted,1.45,VBD,7-9
repower,1.45,NN,all
repplier,1.45,NN,all
repps,1.45,VBZ,7-9
reprehended,1.45,VBN,10-12
reprehension,1.45,NN,all
reprehensions,1.45,NNS,all
representational,1.45,JJ,all
represses,1.45,VBZ,all
repressiveness,1.45,NN,all
repressors,1.45,NNS,all
repressurize,1.45,VB,all
repressurizes,1.45,VBZ,all
repressurizing,1.45,VBG,7-9
reprimandingly,1.45,RB,7-9
reprimed,1.45,VBN,all
reprised,1.45,VBD,all
repro,1.45,JJ,all
reproachable,1.45,JJ,all
reprobated,1.45,VBN,all
reprobation,1.45,NN,all
reproducers,1.45,NNS,10-12
reprover,1.45,NN,all
reprovisioning,1.45,VBG,all
reptilious,1.45,JJ,10-12
repub,1.45,NN,all
repurchase,1.45,VB,all
requiescat,1.45,NN,all
requin,1.45,NN,10-12
requitals,1.45,NNS,10-12
reredorter,1.45,NN,all
reregister,1.45,VB,all
reregistering,1.45,VBG,all
rerelease,1.45,NN,all
rescans,1.45,NNS,7-9
rescript,1.45,NN,all
rescrubbed,1.45,VBD,all
rescuable,1.45,JJ,all
reseals,1.45,VBZ,all
resected,1.45,VBN,10-12
resection,1.45,NN,10-12
reseed,1.45,NN,all
resells,1.45,VBZ,all
resentence,1.45,VB,all
resentencing,1.45,NN,all
reservedly,1.45,RB,7-9
resharpened,1.45,VBN,all
reshelve,1.45,VB,all
reshoe,1.45,NN,7-9
reshoeing,1.45,VBG,all
reshot,1.45,VB,all
reshut,1.45,VB,all
residuum,1.45,NN,10-12
resilition,1.45,NN,all
resistances,1.45,NNS,all
resistante,1.45,NN,all
resistibly,1.45,RB,all
resistlessly,1.45,RB,all
resized,1.45,VBD,all
resmoothed,1.45,VBD,all
resod,1.45,VB,all
resoling,1.45,VBG,10-12
resonators,1.45,NNS,10-12
resor,1.45,NN,7-9
resorb,1.45,VB,all
resorbing,1.45,VBG,all
resow,1.45,VB,all
respecters,1.45,NNS,all
respirating,1.45,NN,all
respire,1.45,VB,all
respired,1.45,VBD,all
respited,1.45,VBN,10-12
responsively,1.45,RB,all
restate,1.45,VB,all
restated,1.45,VBD,all
restauranteurs,1.45,NNS,10-12
restaurateurs,1.45,NNS,all
resters,1.45,NNS,7-9
restitching,1.45,VBG,all
restorer,1.45,NN,all
restorers,1.45,NNS,all
restow,1.45,VB,10-12
restudied,1.45,VBN,10-12
restudy,1.45,JJ,10-12
restuff,1.45,VB,10-12
restuffing,1.45,NN,all
restyled,1.45,VBN,all
resubmerged,1.45,VBN,10-12
resubmitted,1.45,VBN,10-12
resubmitting,1.45,VBG,all
resultful,1.45,JJ,7-9
resupine,1.45,NN,all
resurgam,1.45,NN,all
resurged,1.45,VBN,all
resurges,1.45,NNS,all
resurrects,1.45,VBZ,all
retablo,1.45,NN,all
retailing,1.45,VBG,all
retails,1.45,VBZ,all
retardate,1.45,NN,all
retaste,1.45,VB,all
retasting,1.45,VBG,all
rete,1.45,NN,10-12
retest,1.45,VB,7-9
retests,1.45,NNS,all
rethank,1.45,VBP,all
reticular,1.45,JJ,10-12
reticulate,1.45,NN,10-12
reticulum,1.45,NN,7-9
retighten,1.45,VB,all
retightened,1.45,VBD,all
retile,1.45,VB,10-12
retooling,1.45,NN,all
retouch,1.45,VB,7-9
retraces,1.45,VBZ,all
retraction,1.45,NN,all
retransfer,1.45,VB,all
retranslation,1.45,NN,all
retreading,1.45,VBG,all
retrench,1.45,VB,all
retrial,1.45,NN,all
retrials,1.45,NNS,10-12
retried,1.45,VBN,all
retrievably,1.45,RB,all
retrogression,1.45,NN,10-12
retrogressive,1.45,JJ,all
retroreflectors,1.45,NNS,all
retrorockets,1.45,NNS,7-9
retrospections,1.45,NNS,all
retroviruses,1.45,NNS,10-12
rets,1.45,NNS,all
retted,1.45,VBN,7-9
returners,1.45,NNS,10-12
retwisted,1.45,VBD,all
retype,1.45,VB,all
retyping,1.45,VBG,all
reuchlin,1.45,NN,7-9
reunified,1.45,VBN,7-9
reupholster,1.45,VB,all
reupholstering,1.45,VBG,all
reuther,1.45,NN,10-12
revalidated,1.45,VBN,10-12
revaluation,1.45,NN,all
revanchism,1.45,NN,all
revanchist,1.45,JJ,all
revd,1.45,NN,10-12
revealment,1.45,NN,10-12
revealments,1.45,NNS,10-12
revelator,1.45,NN,all
reveller,1.45,NN,all
revengefully,1.45,RB,all
revengefulness,1.45,NN,all
reverberance,1.45,NN,all
reverser,1.45,NN,7-9
reversers,1.45,NNS,10-12
reverso,1.45,NN,all
revetment,1.45,NN,all
revictualed,1.45,VBN,all
revilings,1.45,NNS,all
revisers,1.45,NNS,all
revisionism,1.45,NN,all
revisionists,1.45,NNS,all
revisits,1.45,VBZ,10-12
revitalization,1.45,NN,all
revivalism,1.45,NN,10-12
reviver,1.45,NN,all
revivified,1.45,JJ,all
revokes,1.45,VBZ,all
revolutionists,1.45,NNS,all
revote,1.45,NN,all
rewake,1.45,VB,10-12
reweld,1.45,VB,all
rewet,1.45,VBD,all
rewidened,1.45,VBD,all
reword,1.45,VB,all
reworkings,1.45,NNS,all
rewove,1.45,VB,10-12
rewoven,1.45,VBN,all
rewraps,1.45,VBZ,all
rewritable,1.45,JJ,10-12
rexine,1.45,NN,all
reynaldo,1.45,NN,all
reynards,1.45,NNS,10-12
rezone,1.45,VB,all
rezoned,1.45,VBN,7-9
rfcs,1.45,NNS,7-9
rfd,1.45,NN,10-12
rfe,1.45,NN,10-12
rfp,1.45,NN,7-9
rg,1.45,VB,all
rgs,1.45,NNS,all
rhabdomancy,1.45,NN,all
rhapsodical,1.45,JJ,all
rhapsodise,1.45,VB,all
rhapsodizes,1.45,NNS,all
rhapsodizing,1.45,VBG,all
rhein,1.45,NN,10-12
rheology,1.45,NN,all
rheostats,1.45,NNS,all
rhetorician,1.45,NN,all
rhetors,1.45,VBZ,all
rheumatiz,1.45,NN,all
rhime,1.45,NN,all
rhinovirus,1.45,NN,all
rhizostome,1.45,NN,10-12
rhomboid,1.45,NN,10-12
rhomboidal,1.45,JJ,all
rhumb,1.45,NN,10-12
rhumba,1.45,NN,10-12
rhymers,1.45,NNS,all
rhynchocephalia,1.45,NN,all
rhynia,1.45,NN,10-12
rhyniaceae,1.45,NNS,10-12
rhythmi,1.45,NN,all
riata,1.45,NN,all
ribaldry,1.45,NN,all
ribband,1.45,NN,all
ribeyes,1.45,NNS,all
ribiers,1.45,NNS,10-12
riblike,1.45,JJ,10-12
ribosomes,1.45,NNS,10-12
ribston,1.45,NN,7-9
richebourg,1.45,NN,all
richen,1.45,VBD,all
richesses,1.45,NNS,10-12
richfield,1.45,JJ,all
ricin,1.45,NN,10-12
ricker,1.45,NN,all
rickle,1.45,NN,10-12
rics,1.45,NNS,10-12
ridgelines,1.45,NNS,all
ridgepoles,1.45,NNS,10-12
ridger,1.45,NN,all
ridgeways,1.45,NNS,10-12
ridgy,1.45,JJ,all
ridleys,1.45,NNS,all
riem,1.45,NN,all
riemannian,1.45,JJ,all
rieves,1.45,NNS,10-12
riffed,1.45,VBD,all
rifted,1.45,VBN,all
rifting,1.45,NN,all
riggs,1.45,NNS,all
righties,1.45,NNS,7-9
rightism,1.45,NN,7-9
rightless,1.45,JJ,all
rightlessness,1.45,NN,all
rightward,1.45,JJ,all
rigidified,1.45,VBN,all
rigidities,1.45,NNS,all
rijsttafel,1.45,NN,all
rimrock,1.45,NN,all
rimstone,1.45,NN,all
rinaldo,1.45,NN,all
rindge,1.45,NN,7-9
rinehart,1.45,VBP,10-12
rines,1.45,NNS,all
ringdoves,1.45,NNS,10-12
ringstick,1.45,NN,all
ringtaw,1.45,NN,10-12
ringtoss,1.45,NNS,7-9
ringworms,1.45,NNS,10-12
rinka,1.45,NN,all
rior,1.45,NN,all
rioter,1.45,NN,10-12
ripelike,1.45,JJ,10-12
ripely,1.45,RB,10-12
riping,1.45,JJ,all
ripoffs,1.45,NNS,all
rippleless,1.45,JJ,all
ripplings,1.45,NNS,all
riprap,1.45,NN,all
ript,1.45,JJ,all
risibly,1.45,RB,all
riskily,1.45,RB,7-9
riskiness,1.45,NN,7-9
risorgimento,1.45,NN,10-12
risottos,1.45,NNS,all
risp,1.45,VB,10-12
rispetto,1.45,NN,10-12
rissoles,1.45,NNS,all
ritualised,1.45,VBN,all
ritualize,1.45,VB,all
ritzes,1.45,NNS,7-9
rivage,1.45,NN,all
riverine,1.45,NN,all
riverway,1.45,NN,7-9
riverways,1.45,NNS,10-12
riverweeds,1.45,NNS,all
rivery,1.45,NN,10-12
riveters,1.45,NNS,10-12
rivetted,1.45,VBN,all
rl,1.45,NN,all
rmr,1.45,NN,10-12
roadie,1.45,NN,7-9
roadkills,1.45,NNS,all
roadsign,1.45,NN,10-12
roarers,1.45,NNS,all
roaringly,1.45,RB,all
roasters,1.45,NNS,all
roastings,1.45,NNS,all
robbia,1.45,NN,all
robocall,1.45,NN,all
robt,1.45,NN,7-9
robusta,1.45,NN,all
robustness,1.45,NN,all
rocher,1.45,NN,10-12
rochford,1.45,NN,all
rockabilly,1.45,RB,all
rockabye,1.45,NN,all
rockall,1.45,NN,10-12
rockaway,1.45,NN,7-9
rocketeers,1.45,NNS,all
rockfish,1.45,NN,10-12
rockhoppers,1.45,NNS,7-9
rockling,1.45,VBG,10-12
rockrose,1.45,NN,all
rockweed,1.45,VBN,10-12
rodding,1.45,NN,7-9
rodenticide,1.45,NN,all
rodenticides,1.45,NNS,all
rodlike,1.45,NN,all
rodolfo,1.45,NN,10-12
rodomontades,1.45,NNS,all
roed,1.45,VBN,all
roemers,1.45,NNS,7-9
roeser,1.45,NN,10-12
roethke,1.45,NN,all
roff,1.45,NN,all
rogaine,1.45,NN,all
rogations,1.45,NNS,all
roguedom,1.45,NN,10-12
rogueries,1.45,NNS,10-12
roid,1.45,JJ,7-9
roks,1.45,NNS,7-9
roleplaying,1.45,VBG,7-9
rollerbladers,1.45,NNS,7-9
rollerskate,1.45,NN,10-12
rollingstone,1.45,NN,all
rollmop,1.45,NN,all
rollock,1.45,NN,10-12
rollocking,1.45,NN,10-12
rollout,1.45,NN,10-12
rollover,1.45,NN,all
romancer,1.45,NN,10-12
romanies,1.45,NNS,10-12
romanoffs,1.45,NNS,all
romantical,1.45,JJ,10-12
romas,1.45,NNS,10-12
romie,1.45,NN,all
romy,1.45,NN,all
rone,1.45,VB,all
roneoed,1.45,VBD,all
ronny,1.45,NN,10-12
ronstadt,1.45,NN,all
ronyon,1.45,NN,all
rooflessness,1.45,NN,10-12
roofpole,1.45,NN,10-12
roofscapes,1.45,NNS,all
rooibos,1.45,NNS,all
rooing,1.45,VBG,7-9
rooking,1.45,VBG,all
rookish,1.45,JJ,all
rool,1.45,NN,10-12
roomers,1.45,NNS,10-12
roomlet,1.45,NN,all
roomsome,1.45,NN,all
roopy,1.45,NN,all
rootedly,1.45,RB,all
rootedness,1.45,NN,all
rooters,1.45,NNS,10-12
rootlets,1.45,NNS,all
rootstock,1.45,NN,10-12
ropable,1.45,JJ,all
ropeable,1.45,NN,7-9
ropemaker,1.45,NN,all
ropery,1.45,NN,all
ropeworks,1.45,NNS,all
rore,1.45,NN,all
rorippa,1.45,NN,all
rosalias,1.45,NNS,all
rosco,1.45,JJ,all
roseberry,1.45,NN,all
roseboro,1.45,NN,7-9
rosecrans,1.45,NNS,all
rosemont,1.45,JJ,7-9
rosencrantz,1.45,NN,all
rosenstein,1.45,NN,all
roshan,1.45,JJ,all
rosicrucians,1.45,NNS,all
rosiest,1.45,JJS,all
rosinante,1.45,JJ,all
rosining,1.45,VBG,10-12
rosiny,1.45,JJ,10-12
rosmarinus,1.45,VBZ,10-12
rostellum,1.45,NN,10-12
rostered,1.45,VBN,all
rostering,1.45,VBG,all
rostral,1.45,JJ,all
rostrums,1.45,NNS,all
rotarian,1.45,JJ,all
rotatory,1.45,JJ,all
rotavator,1.45,NN,7-9
rothstein,1.45,NN,10-12
rototiller,1.45,NN,all
rottener,1.45,NN,all
rotundas,1.45,NNS,all
roughhewn,1.45,JJ,all
rought,1.45,VB,10-12
roulade,1.45,NN,all
roulades,1.45,NNS,all
roum,1.45,NN,all
roumania,1.45,NN,all
roundedness,1.45,NN,all
roundhouses,1.45,NNS,10-12
roundlet,1.45,RB,7-9
roundy,1.45,NN,all
rountree,1.45,NN,10-12
roup,1.45,NN,all
roussel,1.45,NN,all
roussillon,1.45,NN,all
rousting,1.45,NN,all
rousts,1.45,VBZ,all
routemarch,1.45,VB,7-9
routers,1.45,NNS,7-9
routinization,1.45,NN,all
rowanberries,1.45,NNS,10-12
rowdiness,1.45,NN,all
rowels,1.45,NNS,all
roysterer,1.45,NN,all
roysterers,1.45,NNS,all
rpg,1.45,NN,all
rps,1.45,NNS,10-12
rq,1.45,NN,all
rsm,1.45,NN,all
rss,1.45,NNS,all
rta,1.45,NN,all
rubaiyat,1.45,NN,all
rubberiest,1.45,JJS,10-12
rubberised,1.45,VBN,10-12
rubbled,1.45,VBN,all
rubbly,1.45,RB,all
rubdowns,1.45,NNS,10-12
rubenesque,1.45,JJ,all
rubes,1.45,NNS,all
rubi,1.45,NNS,7-9
rubie,1.45,NN,all
rubious,1.45,JJ,all
rubric,1.45,NN,all
ruckled,1.45,JJ,10-12
rucks,1.45,NNS,all
ruction,1.45,NN,10-12
rudbeckia,1.45,NN,7-9
ruddied,1.45,JJ,all
rudds,1.45,NNS,10-12
rudenesses,1.45,NNS,10-12
rudesby,1.45,RB,all
rudiment,1.45,NN,all
rudimental,1.45,JJ,all
ruffianism,1.45,NN,all
rufter,1.45,NN,10-12
ruggiero,1.45,NN,all
rugosa,1.45,NN,all
rukh,1.45,NN,7-9
rulo,1.45,NN,7-9
rumbas,1.45,NNS,10-12
rumbler,1.45,NN,10-12
rumbustious,1.45,JJ,all
rume,1.45,NN,all
rumen,1.45,NNS,10-12
rumes,1.45,NNS,all
rummer,1.45,NN,10-12
rummiest,1.45,JJS,all
rumper,1.45,NN,all
rumpy,1.45,NN,7-9
rumrunner,1.45,NN,10-12
runcie,1.45,NN,10-12
runlet,1.45,NN,10-12
runnymede,1.45,NN,all
runover,1.45,VB,all
rusalka,1.45,NN,all
rushings,1.45,NNS,10-12
rushlike,1.45,NN,all
russky,1.45,JJ,7-9
rustburg,1.45,NN,7-9
rusticate,1.45,NN,all
rustless,1.45,JJ,7-9
rustly,1.45,RB,7-9
rustproof,1.45,JJ,10-12
rutabagas,1.45,NNS,all
rutaceae,1.45,NNS,10-12
rutherfurd,1.45,NN,10-12
ruthi,1.45,NNS,10-12
rutilated,1.45,VBN,all
rwandan,1.45,JJ,all
ryals,1.45,NNS,10-12
ryazan,1.45,NN,all
rydal,1.45,JJ,10-12
saa,1.45,NN,7-9
saarland,1.45,NN,all
saban,1.45,NN,all
sabatons,1.45,NNS,10-12
sabbaticals,1.45,NNS,all
sabe,1.45,NN,10-12
sabelle,1.45,NN,10-12
sabines,1.45,NNS,all
sabotages,1.45,VBZ,all
sabots,1.45,NNS,all
saccharin,1.45,NN,all
saccharines,1.45,NNS,10-12
saccharomycetaceae,1.45,NNS,10-12
saccharum,1.45,NN,10-12
sacerdos,1.45,NNS,all
sacerdotalism,1.45,NN,all
sachems,1.45,NNS,all
sackless,1.45,JJ,all
sacklike,1.45,JJ,all
sacksful,1.45,NN,10-12
sacques,1.45,NNS,all
sacra,1.45,NN,all
sacral,1.45,JJ,all
sacrality,1.45,NN,all
sacrificers,1.45,NNS,all
sacrified,1.45,VBN,all
sacrilegiously,1.45,RB,all
sadat,1.45,VBD,all
sadd,1.45,VBN,10-12
saddish,1.45,JJ,all
saddlebow,1.45,NN,all
saddlesore,1.45,NN,all
saddos,1.45,NNS,10-12
sadhus,1.45,NN,all
sadiron,1.45,NN,7-9
sadr,1.45,NN,all
safavids,1.45,NNS,10-12
safecracking,1.45,NN,all
sagewood,1.45,NN,all
sagitarius,1.45,NN,all
saguaro,1.45,NN,all
saiga,1.45,NN,7-9
sailable,1.45,JJ,10-12
sailcloths,1.45,NNS,7-9
sailoring,1.45,NN,10-12
sailorly,1.45,RB,all
sailorman,1.45,JJ,all
sainting,1.45,VBG,all
saintliest,1.45,NN,10-12
saip,1.45,VBP,10-12
sairly,1.45,NN,all
saj,1.45,NN,all
sakalava,1.45,NN,7-9
saker,1.45,NN,all
sakhalin,1.45,NN,all
sakkara,1.45,NNS,10-12
salaciousness,1.45,NN,all
salamat,1.45,NN,10-12
saleratus,1.45,NN,10-12
saleroom,1.45,NN,10-12
salerooms,1.45,NNS,10-12
salicylate,1.45,NN,all
salience,1.45,NN,all
salix,1.45,NN,10-12
sallad,1.45,NN,10-12
sallets,1.45,NNS,10-12
sallows,1.45,NNS,10-12
salmagundi,1.45,NNS,all
salmonberry,1.45,NN,10-12
salsify,1.45,NN,all
saltatory,1.45,JJ,7-9
saltboxes,1.45,NNS,all
saltcellars,1.45,NNS,all
saltgrass,1.45,NN,all
saltily,1.45,RB,all
saltman,1.45,NN,all
saltweed,1.45,NN,all
salubrity,1.45,NN,all
saluki,1.45,NN,7-9
salus,1.45,NN,all
salutiferous,1.45,JJ,all
salvable,1.45,JJ,all
salvadoran,1.45,JJ,all
salvager,1.45,NN,10-12
salvagers,1.45,NNS,10-12
salvations,1.45,NNS,all
salvoes,1.45,NNS,all
samara,1.45,NN,all
samaria,1.45,NN,10-12
samarra,1.45,NN,all
sambar,1.45,NN,7-9
sambre,1.45,NN,all
samen,1.45,NN,all
samh,1.45,NN,all
samhita,1.45,NN,all
samizdat,1.45,NN,all
samlet,1.45,VB,all
sampire,1.45,NN,7-9
samplings,1.45,NNS,all
samsara,1.45,NNS,all
samto,1.45,NN,all
samuela,1.45,NN,all
samy,1.45,JJ,all
sanative,1.45,JJ,all
sancerre,1.45,NN,all
sanctifier,1.45,NN,10-12
sandblaster,1.45,NN,all
sandboy,1.45,NN,all
sandburg,1.45,NN,10-12
sandflies,1.45,NNS,all
sandhill,1.45,NN,all
sandhopper,1.45,NN,10-12
sandinista,1.45,NN,all
sandling,1.45,NN,10-12
sandpapered,1.45,VBN,all
sandpile,1.45,NN,7-9
sandpoint,1.45,NN,all
sandstones,1.45,NNS,10-12
sanga,1.45,VBD,all
sangoma,1.45,NN,all
sanguinely,1.45,RB,all
sanguineous,1.45,JJ,all
sanitiser,1.45,NN,all
sanitising,1.45,VBG,all
sanitizers,1.45,NNS,all
sankey,1.45,NN,7-9
sansei,1.45,JJ,7-9
sants,1.45,NNS,all
saphead,1.45,NN,10-12
sapheads,1.45,NNS,10-12
sapiently,1.45,RB,all
sapienza,1.45,NN,all
sapit,1.45,NN,7-9
sapless,1.45,JJ,all
sapphic,1.45,JJ,all
sappier,1.45,JJR,7-9
sappiest,1.45,JJS,all
sappily,1.45,RB,7-9
sapsucker,1.45,NN,all
sapsuckers,1.45,NNS,10-12
sarabandes,1.45,NNS,all
sarafan,1.45,NN,all
sarangi,1.45,NN,all
sarcastical,1.45,JJ,all
sarcomata,1.45,NN,all
sarcophaguses,1.45,NNS,7-9
sarcoptes,1.45,NNS,10-12
sard,1.45,NN,all
sardanapalus,1.45,NN,all
sardians,1.45,NNS,all
sardius,1.45,NN,all
sargassos,1.45,NNS,10-12
sargassum,1.45,NN,10-12
sargeant,1.45,JJ,7-9
sarges,1.45,NNS,all
sarks,1.45,NNS,all
sarod,1.45,NN,all
sarthe,1.45,NN,10-12
sashimis,1.45,NN,all
saskatchewan,1.45,JJ,all
sassan,1.45,NN,all
sasser,1.45,NN,10-12
sassoon,1.45,NN,all
satanically,1.45,RB,all
satanists,1.45,NNS,all
satchelful,1.45,NN,all
satchmo,1.45,NN,7-9
sates,1.45,NNS,7-9
satiates,1.45,VBZ,all
satiating,1.45,VBG,all
satinwood,1.45,NN,7-9
satirists,1.45,NNS,all
satirize,1.45,VB,all
satirizing,1.45,VBG,all
satraps,1.45,NNS,10-12
saturnian,1.45,JJ,7-9
saturnians,1.45,NNS,all
saturniid,1.45,JJ,7-9
saturnus,1.45,NN,10-12
satyricon,1.45,NN,all
saucebox,1.45,NN,10-12
sauceless,1.45,NN,10-12
saucerlike,1.45,JJ,all
saucier,1.45,JJR,all
saucissons,1.45,NNS,all
sauf,1.45,NN,all
saugerties,1.45,NNS,10-12
sauk,1.45,NN,7-9
saundra,1.45,NN,10-12
saunterings,1.45,NNS,all
saurischian,1.45,JJ,7-9
saussure,1.45,NN,all
sauterne,1.45,NN,all
savable,1.45,JJ,all
savager,1.45,NN,7-9
savagest,1.45,NN,all
savannas,1.45,NNS,7-9
savants,1.45,NNS,all
savingly,1.45,RB,10-12
savorer,1.45,NN,all
savories,1.45,NNS,10-12
savorless,1.45,JJ,10-12
savorous,1.45,JJ,10-12
sawlogs,1.45,NNS,10-12
sawpit,1.45,NN,all
sawt,1.45,VBP,all
saxifrages,1.45,NNS,all
saxophonists,1.45,NNS,all
saxpence,1.45,RB,10-12
saxton,1.45,NN,10-12
saya,1.45,VB,10-12
saybrook,1.45,NN,all
sayonaras,1.45,NN,all
sayre,1.45,NN,all
sayyid,1.45,JJ,all
scabland,1.45,NN,all
scaffolders,1.45,NNS,10-12
scalelike,1.45,JJ,10-12
scalene,1.45,NN,10-12
scallies,1.45,NNS,all
scamander,1.45,VBD,10-12
scambling,1.45,NN,all
scamels,1.45,NNS,all
scamped,1.45,VBD,all
scandalising,1.45,VBG,7-9
scandalization,1.45,NN,all
scannable,1.45,JJ,all
scants,1.45,VBZ,all
scap,1.45,NN,all
scapa,1.45,NN,10-12
scapegraces,1.45,NNS,all
scaphoid,1.45,JJ,all
scaping,1.45,VBG,10-12
scapulae,1.45,NNS,all
scarcities,1.45,NNS,all
scarified,1.45,VBN,all
scarifying,1.45,VBG,all
scarlatti,1.45,NN,all
scarless,1.45,VBP,all
scarps,1.45,NNS,all
scarved,1.45,JJ,10-12
scath,1.45,NN,10-12
scathful,1.45,NNS,all
scatted,1.45,VBD,10-12
scattergoods,1.45,NNS,10-12
scatterling,1.45,NN,10-12
scavenges,1.45,VBZ,7-9
sce,1.45,NN,all
scends,1.45,NNS,all
scf,1.45,NN,7-9
scharnhorst,1.45,NN,all
schatz,1.45,NN,7-9
schaumburg,1.45,NN,all
schechter,1.45,NN,all
scheduler,1.45,NN,all
scheldt,1.45,NN,all
schema,1.45,NN,all
scheveningen,1.45,NN,10-12
schild,1.45,NN,all
schillers,1.45,NNS,10-12
schismatical,1.45,JJ,all
schmeisser,1.45,NN,10-12
schmeissers,1.45,NNS,10-12
schmitt,1.45,NN,all
schmucks,1.45,NNS,10-12
schnorkels,1.45,NNS,10-12
schnozzles,1.45,NNS,10-12
scho,1.45,NN,all
scholastically,1.45,RB,all
scholasticism,1.45,NN,all
scholasticus,1.45,NN,10-12
schoolful,1.45,NN,10-12
schoolgirlish,1.45,JJ,all
schoolgirly,1.45,RB,all
schoolings,1.45,NNS,10-12
schoolmasterish,1.45,NN,all
schoolmastery,1.45,NN,10-12
schoolmistressy,1.45,NN,all
schoolteaching,1.45,VBG,7-9
schooltime,1.45,NN,10-12
schoolworks,1.45,NNS,10-12
schouten,1.45,NN,10-12
schrecklich,1.45,NN,all
schreibe,1.45,NN,all
schule,1.45,VB,10-12
schwab,1.45,NN,10-12
schweppes,1.45,NNS,10-12
scientology,1.45,NN,all
scilicet,1.45,NN,all
scillies,1.45,NNS,all
scintillation,1.45,NN,10-12
sciuridae,1.45,NN,7-9
sciurine,1.45,NN,7-9
scleroderma,1.45,NN,10-12
sclerotic,1.45,JJ,10-12
scobey,1.45,NN,10-12
scoffers,1.45,NNS,all
scoffingly,1.45,RB,10-12
scofflaws,1.45,NNS,all
scoldingly,1.45,RB,all
scollops,1.45,NNS,10-12
scootched,1.45,VBD,all
scootching,1.45,VBG,all
scops,1.45,NNS,10-12
scorekeeping,1.45,NN,all
scorings,1.45,NNS,all
scorpii,1.45,NN,all
scotching,1.45,VBG,7-9
scotchwomen,1.45,NNS,10-12
scotchy,1.45,NN,all
scotoma,1.45,NN,10-12
scotswomen,1.45,NNS,7-9
scottsboro,1.45,NN,10-12
scourers,1.45,NNS,7-9
scourie,1.45,NN,7-9
scourings,1.45,NNS,all
scouse,1.45,NN,7-9
scoville,1.45,NN,7-9
scowler,1.45,NN,10-12
scragged,1.45,VBN,10-12
scraggily,1.45,JJ,all
scraggled,1.45,VBD,all
scraggling,1.45,NN,all
scrags,1.45,NNS,10-12
scrambler,1.45,NN,all
scramblingly,1.45,RB,all
scramblings,1.45,NNS,all
scrams,1.45,VBZ,all
scrans,1.45,VBZ,10-12
scrapheaps,1.45,NNS,10-12
scrappiness,1.45,NN,all
scrapple,1.45,NN,10-12
scratchiest,1.45,VBP,10-12
scratchily,1.45,RB,7-9
scratchless,1.45,JJ,10-12
scraunch,1.45,VB,10-12
scrawniest,1.45,JJS,10-12
scrawniness,1.45,NN,all
screaked,1.45,VBD,all
screaking,1.45,NN,10-12
screamy,1.45,JJ,10-12
screechers,1.45,NNS,all
screeds,1.45,NNS,10-12
screeners,1.45,NNS,all
screensavers,1.45,NNS,7-9
screenwork,1.45,NN,10-12
screwtops,1.45,NNS,all
scrimmaging,1.45,VBG,all
scriptwriting,1.45,VBG,10-12
scritched,1.45,VBD,10-12
scriven,1.45,NN,all
scrivener,1.45,NN,all
scriveners,1.45,NNS,all
scrogs,1.45,NNS,10-12
scrooch,1.45,VB,10-12
scrooges,1.45,NNS,10-12
scroop,1.45,NN,all
scrooped,1.45,NN,10-12
scrouge,1.45,NN,10-12
scrouging,1.45,VBG,10-12
scrowling,1.45,VBG,10-12
scrubbier,1.45,JJR,all
scrublands,1.45,NNS,10-12
scrubwomen,1.45,NNS,all
scrumped,1.45,VB,10-12
